movieNm,openDt,view
엘라의 계곡,20091210,4162
엘라의 모험 2: 백설공주 길들이기,20100225,62841
엘라의 모험 : 해피엔딩의 위기,20080124,310256
엘레지,20090319,8915
엘렉트라,20050121,173048
엘로이즈: 그녀들의 사랑,20140206,2610
엘르,20121011,5934
엘르,20170615,35368
엘리노어 릭비: 그 남자,20150409,9593
엘리노어 릭비: 그 남자 그 여자,20150409,47813
엘리노어 릭비: 그 여자,20150409,9233
엘리스 헤지나,20171207,1706
엘리시움,20130829,1207732
엘리아스: 바다의 보물을 찾아라!,20141023,17305
엘리엇과 산타 썰매단,20181212,57674
엘리자베스타운,20051118,77588
엘리자의 내일,20170810,4854
엘리제궁의 요리사,20150319,23021
엘리트 스쿼드 2,20111124,1004
엘리펀트,20040827,12833
엘리펀트 송,20150611,14893
엘리펀트킹 덤보,20190613,8755
엘프,20041215,57377
엘프,20210210,12084
엠,20071025,428717
엠마,20200227,5675
엠티맨,20201119,1266
엠파이어 스테이트,20140508,6228
엣지 오브 다크니스,20100602,193380
엣지 오브 타임,20140814,1281
엣지 오브 투모로우,20140604,4706213
여고괴담 4 : 목소리,20050715,397327
여고괴담 5,20090618,644717
여고괴담 여섯번째 이야기 : 모교,20210617,94436
여고생 시집가기,20041223,57943
여곡성,20181108,67368
여교사,20170104,118621
여교수의 은밀한 매력,20060316,606398
여기보다 어딘가에,20080821,2538
여대생 기숙사,20100623,64345
여대생 기숙사에서 생긴 일,20190910,23312
여름 궁전,20070913,5618
"여름, 속삭임",20081016,2092
여름날 우리,20210825,41138
여름의 조각들,20090326,5345
여름이 가기 전에,20070125,4077
여름이야기,19980613,2078
여배우 공작단,20140619,2729
여배우는 너무해,20140227,2673
여배우는 오늘도,20170914,17096
여배우들,20091210,513405
여배우들의 티타임,20191010,2138
여선생 VS 여제자,20041117,846683
여의도,20101202,5322
여인잔혹사 물레야 물레야,19840225,4798
"여자, 정혜",20050310,41943
여자는 남자의 미래다,20040505,116662
여자들,20170803,3211
여자라는 이름으로,20181011,1017
여자의 일생,20170406,4222
여중생A,20180620,98807
여친남친,20130207,5034
여타짜,20211208,4964
여행자,20091029,18623
역도산,20041215,1018382
역린,20140430,3849700
역모-반란의 시대,20171123,30116
역으로 가는 길을 알려줘,20220217,2491
역전의 명수,20050415,510290
역할들,20220331,1923
연가시,20120705,4516063
"연공:안녕, 사랑하는 모든 것",20081113,31183
연리지,20060413,114641
연산군,19620101,7620
연애,20051209,16665
연애 빠진 로맨스,20211124,606537
"연애, 그 참을 수 없는 가벼움",20060907,565885
연애담,20161117,24102
연애사진,20040409,6185
연애술사,20050520,1014372
연애의 기술,20061122,3450
연애의 기술,20131030,8923
연애의 맛,20150507,214539
연애의 목적,20050610,1524898
연애의 온도,20130321,1865354
연을 쫓는 아이,20080313,20244
연의 황후,20080409,197011
연인,19920620,18247
연인,20040910,1027354
연인과 독재자,20160922,6771
연인들,20081204,1968
연평해전,20150624,6045199
열대왕사,20220421,2417
열두 번째 용의자,20191010,5438
열두명의 웬수들,20040213,13537
열두명의 웬수들2,20060126,11957
열두살 샘,20120412,6351
열세살 수아,20070614,6053
열아홉,20210630,1003
열애,20140723,1564
"열여덟, 열아홉",20120301,1501
열여섯의 봄,20191107,1237
열정같은소리하고있네,20151125,654407
열한번째 엄마,20071129,337700
열한시,20131128,870785
열혈남아,19891014,3121
열혈남아,20061109,466169
열혈형사,20200618,2492
염력,20180131,990104
엽기적인 그녀,20010726,3443
엽기적인 그녀 2,20160512,77124
엽문,20090416,108504
엽문2,20100616,59107
엽문3: 최후의 대결,20160310,47318
엽문4: 더 파이널,20200401,72886
엽문4: 종극일전,20130627,2888
영 아담,20041203,22769
영 앤 뷰티풀,20131205,6927
영 피카소,20190530,1810
영도,20150910,3094
영도 다리,20100701,1693
영웅,19950218,5276
영웅 - 샐러멘더의 비밀,20130314,5987
영웅: 천하의 시작,20140320,12225
영웅본색,19870523,18623
영웅본색 2,19880722,6000
영웅본색4,20180322,10659
영원과 하루,20041117,8254
영원한 여름,20070802,3750
영자의 전성시대,19750211,1059
영주,20181122,24826
영춘권 무림 절대 고수,20130719,3595
영하의 바람,20191114,2936
영혼의 순례길,20180524,2006
영화는 영화다,20080911,1311118
영화로운 나날,20191212,2046
영화의 거리,20210916,2611
영화판,20121206,1561
예감은 틀리지 않는다,20170810,42010
예고살인자,20140508,1112
예브게니 오네긴,20171007,1038
예수는 역사다,20170713,174634
예스맨,20081217,1395498
예스맨 프로젝트,20100325,4618
예스터데이,20190918,306467
예언자,20100311,25097
예의없는 것들,20060824,782907
예전부터 계속 좋아했어 ~고백실행위원회~,20160929,16318
예티: 신비한 동물 탐험대,20201008,1322
옐로우버드,20150218,18900
옛날 옛적 서부에서,20080711,1327
오 루시!,20180628,11464
오 마이 그랜파,20160317,79701
오 마이 파파,20161110,12269
오! 문희,20200902,352199
오감도,20090709,438808
오기와 악동들 더 무비,20140417,9028
오늘,20111027,131988
"오늘 밤, 로맨스 극장에서",20180711,35732
"오늘, 우리",20191031,1044
오늘도 위위,20191017,1463
오늘도 평화로운,20190404,2251
오늘부터 우리는!!,20220415,4873
오늘영화,20150820,3105
오늘의 사건사고,20060406,4721
오늘의 연애,20150114,1891993
오다기리 죠의 도쿄타워,20071025,57073
오두막,20170420,77832
오드토머스,20140827,16555
오란고교 호스트부,20130314,1100
오래된 인력거,20111215,4611
오래된 정원,20070104,285437
오로라 공주,20051027,830538
오르가즘,20131219,5268
오르페오와 에우리디체,20150207,1158
오리엔트 특급 살인,20171129,864757
오마르,20150205,2754
오만과 편견,20060324,885247
오만과 편견 그리고 좀비,20160525,9729
오멘,19770603,1082
오멘,20060606,292333
오목소녀,20180524,1657
오발탄,19610413,3058
오버 더 펜스,20170316,10103
오버드라이브,20171214,1675
오베라는 남자,20160525,92896
오블리비언,20130411,1515356
오빠가 돌아왔다,20140320,1958
오빠생각,20160121,1069864
오션스,20100728,640704
오션스 써틴,20070614,1371214
오션스 트웰브,20050107,800323
오션스8,20180613,1335829
오션스: 문어구출대작전,20191003,11055
오션월드 3D,20100811,130491
오스카 그랜트의 어떤 하루,20140116,3663
오스트레일리아,20081210,999030
오슬로의 이상한 밤,20110210,2066
오싱,19850405,3163
오싱,20131205,74108
오싹한 연애,20111201,3009406
오월愛,20110512,4092
오이시맨,20090219,8611
오장군의 발톱,20180815,3339
오즈 그레이트 앤드 파워풀,20130307,350563
오즈: 신기한 마법가루,20170720,78440
오즈의 마법사,20120503,4987
오즈의 마법사 2,20170503,18535
오즈의 마법사: 돌아온 도로시,20150212,298484
오즈의 마법사: 요술구두와 말하는 책,20200122,24534
오직 그대만,20111020,1027782
오직 사랑뿐,20180208,14340
오직 사랑하는 이들만이 살아남는다,20140109,36653
오케이 마담,20200812,1229018
오큘러스,20140529,279488
오텔로,20131221,2149
오텔로,20160305,1309
오토기리소우,20040423,2959
오토마타,20141023,1738
오퍼나지: 비밀의계단,20080214,177089
오펀: 천사의 비밀,20090820,481064
오페라- 햄릿 (메트로폴리탄),20100612,1047
오페라-아이다,20091206,2546
오페라-카르멘(메트로폴리탄),20100404,3888
오페라-투란도트(메트로폴리탄),20100110,3469
오페라-호프만의 이야기,20100206,1409
오페라의 유령,20041208,1578678
오페라의 유령 2 : 러브 네버 다이,20120906,6952
오페라의 유령 : 25주년 특별 공연,20111215,105298
오픈 더 도어,20200408,31760
오픈 레인지,20051027,7972
오픈 워터,20050826,50611
오피서 다운,20131212,1513
오피셜 시크릿,20191127,13163
오피스,20150903,441208
오필리아,20210714,16124
옥보단 3D,20110512,84798
옥보단2012 : 천하애정비법,20121213,1514
옥스포드 살인사건,20210721,2521
옥자,20170629,322701
옥희의 영화,20100916,37122
온 더 로드,20140327,2622
온 더 로드,20210721,1783
온 투어,20120405,1980
온다,20200326,5684
온리 갓 포기브스,20140424,4389
온리 더 브레이브,20180307,49612
온리 유,20151015,13291
온워드: 단 하루의 기적,20200617,418474
올 더 머니,20180201,70310
올 리브 올리브,20170713,2519
올 아이즈 온 미,20170824,7836
올 이즈 로스트,20131107,13885
올드,20210818,116240
올드마린보이,20171102,10820
올드미스다이어리,20061221,800083
올드보이,20031121,30738
올드보이,20140116,7979
올레,20160825,66883
올리버 트위스트,20051229,1189
옴 샨티 옴,20130214,1627
옷코는 초등학생 사장님!,20190227,12670
옹녀뎐,20140821,3765
옹박 - 무에타이의 후예,20040526,148406
옹박 : 두번째 미션,20050818,341968
옹박 : 영웅의 탄생,20130221,1723
옹박: 더 레전드,20090514,30565
옹알스,20190530,2856
와와의 학교 가는 날,20161027,13736
와이 스톱 나우,20141029,4030
와이드스크린 영화 특별전,20091023,1389
와이키키 브라더스,20011026,1229
와인 미라클,20081113,40835
와인 패밀리,20210715,5322
와인스타인,20190926,1844
와일드,20060420,41882
와일드,20150122,83761
와일드 로즈,20191017,16460
와일드 리벤지: 마지막 한 놈까지,20220224,1208
와일드 마운틴 타임,20210324,4155
와일드 빌,20131219,1605
와일드 시티,20200617,4168
와일드 카드,20150319,3109
와일드 테일즈: 참을 수 없는 순간,20150521,4790
와일드라이프,20191225,12394
와즈다,20140619,11218
완득이,20111020,5311353
완벽한 가족,20210106,8683
완벽한 거짓말,20170824,3581
완벽한 그녀에게 딱 한가지 없는 것,20041105,44359
완벽한 축사를 준비하는 방법,20220519,1378
완벽한 타인,20181031,5294154
완벽한 파트너,20111117,89526
완전 소중한 사랑,20131121,20303
왓 데이 해드,20191107,5112
왓 이프,20141113,27818
왓치맨,20090305,597118
왓칭,20190417,55366
왕십리 김종분,20211111,3203
왕을 참하라,20170316,4237
왕의 남자,20051229,10514177
왕의 이름으로 2,20140403,3173
왕이 될 아이,20190116,29236
왕자가 된 소녀들,20130418,1822
왕후 심청,20050811,72702
왠 유어 스트레인지,20101223,1534
외사경찰,20121108,2113
외출,20050907,678916
외톨이,20080918,74615
왼팔의복서 닉,20211209,1624
왼편 마지막 집,20090903,82546
요가학원,20090820,268627
요가학원 : 죽음의 쿤달리니,20201118,9128
요나요나 펭귄,20120112,4869
요로나의 저주,20190417,202756
요술,20100624,5993
요시노 이발관,20090625,13394
요시토모 나라와의 여행,20081224,4035
요요마와 실크로드 앙상블,20170112,4309
요요현상,20210114,1062
요절복통 프레드의 사랑찾기,20080710,1375
욕망의 법칙,20131107,5283
욕창,20200702,1544
용과 주근깨 공주,20210929,66390
용길이네 곱창집,20200312,3787
용루각2: 신들의 밤,20210210,2475
용루각: 비정도시,20201203,3038
용문비갑,20120315,1920
용서,20101205,13496
용서는 없다,20100107,1125154
용서받지 못한 자,20051118,10790
용순,20170608,13421
용을 찾아서,20170222,8638
용의자,20131224,4131338
용의자 X의 헌신,20090409,93080
용의자X,20121018,1552055
용의주도 미스신,20071218,579973
용행천하,19920507,5935
용형호제,19870101,2050
용호문,20070510,68514
우는 남자,20140604,603495
우디 앨런 : 우리가 몰랐던 이야기,20120927,4294
우디 앨런의 애니씽 엘스,20050204,9300
우리 동네,20071129,364912
우리 만난 적 있나요,20101125,1943
우리 생애 최고의 순간,20080110,4018872
우리 선희,20130912,69155
우리 손자 베스트,20161208,2327
우리 연애의 이력,20160629,3043
우리 의사 선생님,20100429,3806
우리 이웃의 범죄,20110407,4213
우리 지금 만나,20190529,1854
우리 집에 왜 왔니,20090409,217478
우리 학교,20070329,34918
우리 형,20041008,1778607
"우리, 둘",20210728,6455
"우리, 사랑일까요?",20050520,146628
"우리, 사랑해도 되나요?",20051215,64914
우리가 꿈꾸는 기적: 인빅터스,20100304,104749
우리가 들려줄 이야기,20140313,3254
우리가 사랑이라고 믿는 것,20220224,14641
우리가 사랑한 시간,20151112,4126
우리가 이별 뒤에 알게 되는 것들,20200930,2251
우리가족: 라멘샵,20190131,6983
우리개 이야기,20060608,5250
우리는 같은 꿈을 꾼다,20171130,11315
우리는 그곳에 있었다,20130718,1581
우리는 동물원을 샀다,20120118,276334
우리는 매일매일,20210630,3230
우리는 썰매를 탄다,20180307,2432
우리는 언제나 성에 살았다,20190711,2950
우리는 형제입니다,20141023,970373
우리도 사랑일까,20120927,74288
우리도 사랑한다,20090528,1603
우리동네 포르노스타,20130710,1519
우리들,20160616,51264
우리들의 완벽한 세계,20190404,2704
우리들의 행복한 시간,20060914,2472160
우리를 갈라놓는 것들,20191128,2104
우리를 침범하는 것들,20170720,5156
우리별 일호와 얼룩소,20140220,44411
우리에게 내일은 없다,20070517,3341
우리에겐 교황이 있다,20130502,4233
우리의 20세기,20170927,35757
우리집,20190822,56450
우리집 똥멍청이,20200722,1459
우리친구 피들스틱스,20161013,1294
우린 액션배우다,20080828,10467
우먼 인 골드,20150709,144744
우먼 인 블랙,20120216,117226
우먼 인 블랙: 죽음의 천사,20150910,9486
우먼 인 할리우드,20191031,9905
우묵배미의 사랑,19900331,2767
우산속의 세여자,19800308,1227
우상,20190320,183841
우아한 거짓말,20140313,1619983
우아한 세계,20070405,960658
우연과 상상,20220504,16284
우주로봇 씨어,20150312,13426
우주의 신비,20080703,14182
우주의 크리스마스,20161013,2132
우주전쟁,20050707,2643153
우키시마호,20190919,2578
우행록: 어리석은 자의 기록,20190117,4847
운동회,20180322,5122
운디네,20201224,7744
울림의 탄생,20211021,1677
울보 권투부,20151029,2870
울브스,20141113,43613
울언니,20141204,4780
울지마 톤즈 2 : 슈크란 바바,20200109,21080
"울지마, 톤즈",20100909,444581
울트라맨 사가,20150226,5103
울트라바이올렛,20060720,93095
울프 콜,20200305,24560
울프맨,20100211,265409
울학교 이티,20080911,652178
움,20120223,1693
웃는 남자,20130328,57948
웃는남자 감독판,20191129,13087
워,20080228,52268
워 위드 그랜파,20210224,15295
워 호스,20120209,102195
워 호스,20141122,1047
워낭소리,20090115,2934996
워리어,20111102,24802
워리어스 레인보우: 항전의 시작,20140220,7640
워리어스 웨이,20101201,432072
워스,20210721,3782
워크 투 리멤버,20020621,1435
워크래프트: 전쟁의 서막,20160609,1163274
워킹 톨,20040910,1069
워킹걸,20150107,151584
워터 디바이너,20150128,136275
워터 릴리스,20200813,11881
워터 포 엘리펀트,20110504,55561
워터스,20060914,2494
